fpr,tpr,threshold
0.0004078857919782461,0.29880091418552956,0.9999812841415405
0.0004078857919782461,0.2991609530071069,0.999981164932251
0.0004078857919782461,0.29956795341410725,0.9999810457229614
0.0004078857919782461,0.2998810306502614,0.9999809265136719
0.0004078857919782461,0.300225415610031,0.9999808073043823
0.0004078857919782461,0.30055414670799285,0.9999806880950928
0.0004078857919782461,0.3008515700823393,0.9999805688858032
0.0004078857919782461,0.3011803011803012,0.9999804496765137
0.0004078857919782461,0.30154034000187846,0.9999803304672241
0.0004078857919782461,0.30188472496164803,0.9999802112579346
0.0004078857919782461,0.3021821483359945,0.999980092048645
0.0004078857919782461,0.30243261012491784,0.9999799728393555
0.0004078857919782461,0.30266741805203345,0.9999798536300659
0.0004078857919782461,0.3029335337027645,0.9999797344207764
0.0004078857919782461,0.30315268776807236,0.9999796152114868
0.0004078857919782461,0.30343445728061114,0.9999794960021973
0.0004078857919782461,0.3037788422403807,0.9999793767929077
0.0004078857919782461,0.3041232272001503,0.9999792575836182
0.0004078857919782461,0.30442065057449674,0.9999791383743286
0.0004078857919782461,0.3047180739488432,0.9999790191650391
0.0004078857919782461,0.30507811277042046,0.9999788999557495
0.0004078857919782461,0.3054381515919977,0.99997878074646
0.0004078857919782461,0.30582949813719046,0.9999786615371704
0.0004078857919782461,0.3061895369587677,0.9999785423278809
0.0004078857919782461,0.30654957578034503,0.9999784231185913
0.0004078857919782461,0.3068939607401146,0.9999783039093018
0.0004078857919782461,0.3072696534234996,0.9999781847000122
0.0004078857919782461,0.30762969224507686,0.9999780654907227
0.0004078857919782461,0.30786450017219247,0.9999779462814331
0.0004078857919782461,0.3081306158229235,0.9999778270721436
0.0004078857919782461,0.30844369305907765,0.999977707862854
0.0004078857919782461,0.3087411164334241,0.9999775886535645
0.0004078857919782461,0.30894461663692435,0.9999774694442749
0.0004078857919782461,0.30924204001127076,0.9999773502349854
0.0004078857919782461,0.30941423249115557,0.9999772310256958
0.0004078857919782461,0.30961773269465576,0.9999771118164062
0.0004078857919782461,0.309821232898156,0.9999769926071167
0.0004078857919782461,0.31019692558154094,0.9999768733978271
0.0004078857919782461,0.31057261826492594,0.9999767541885376
0.0004078857919782461,0.31088569550108014,0.999976634979248
0.0004078857919782461,0.31107354184277264,0.9999765157699585
0.0004078857919782461,0.31135531135531136,0.999976396560669
0.0005438477226376615,0.31179361948592715,0.9999762773513794
0.0005438477226376615,0.3120284274130428,0.9999761581420898
0.0005438477226376615,0.31226323534015843,0.9999760389328003
0.0005438477226376615,0.31249804326727404,0.9999759197235107
0.0005438477226376615,0.3128267743652359,0.9999758005142212
0.0005438477226376615,0.3131398516013901,0.9999756813049316
0.0005438477226376615,0.3133276979430826,0.9999755620956421
0.0005438477226376615,0.3136094674556213,0.9999754428863525
0.0005438477226376615,0.31389123696816007,0.999975323677063
0.0005438477226376615,0.3140321217244294,0.9999752044677734
0.0005438477226376615,0.314266929651545,0.9999750852584839
0.0005438477226376615,0.3145643530258915,0.9999749660491943
0.0005438477226376615,0.314752199367584,0.9999748468399048
0.0005438477226376615,0.31512789205096897,0.9999747276306152
0.0005438477226376615,0.3153470461162769,0.9999746084213257
0.0005438477226376615,0.3155662001815848,0.9999744892120361
0.0005438477226376615,0.31594189286496976,0.9999743700027466
0.0005438477226376615,0.3161610469302777,0.999974250793457
0.0005438477226376615,0.3163958548573933,0.9999741315841675
0.0005438477226376615,0.31663066278450896,0.9999740123748779
0.0005438477226376615,0.31684981684981683,0.9999738931655884
0.0005438477226376615,0.31706897091512476,0.9999737739562988
0.0005438477226376615,0.3173507404276635,0.9999736547470093
0.0005438477226376615,0.3176168560783945,0.9999735355377197
0.0005438477226376615,0.31777339469647164,0.9999734163284302
0.0005438477226376615,0.31800820262358725,0.9999732971191406
0.0005438477226376615,0.3182273566888951,0.9999731779098511
0.0005438477226376615,0.31863435709589555,0.9999730587005615
0.0005438477226376615,0.3188535111612035,0.999972939491272
